tc_customer_id,tc_loyalty_program_id,custom_data_product_differentiator,tc_min_created_at,tc_max_created_at,number_of_txns,partnership_id,selling_price_usd,cost_per_point_usd,transfer_ratio_desc,transfer_ratio,start_date,end_date
91,MIMARRIOTTBONVOY,,2022-01-04 10:16:04,2022-02-18 11:37:05,51,642,0.01050000000000000000,0.01000000000000000000,,0.0000,2021-09-13,
92,MIMARRIOTTBONVOY,,2022-01-05 03:33:22,2022-01-20 11:30:05,20,,,,,,,
92,MIMARRIOTTBONVOY,,2022-01-24 07:52:40,2022-02-28 11:24:49,268,669,0.01127500000000000000,0.01100000000000000000,,20.0000,2022-01-21,
93,ACCORLECLUB,,2022-01-01 02:38:29.801617,2022-01-28 02:28:55.27314,3,684,0.03340000000000000000,0.02716166077258627902,,3.5000,2021-11-11,
93,AYFINNAIRPLUS,,2022-02-23 11:59:54.091374,2022-02-23 11:59:54.091374,1,677,0.00840000000000000000,0.00800000000000000000,,1.0000,2021-11-11,2024-04-30
93,IHGREWARDSCLUB,,2022-02-17 09:46:41.181756,2022-02-17 09:46:41.181756,1,681,0.00740000000000000000,0.00700000000000000000,,1.0000,2021-11-11,
93,R42_AFFLYINGBLUE,,2022-02-27 01:07:54.685324,2022-02-27 01:07:54.685324,1,,,,,,,
93,R42_CXASIAMILES,,2022-01-04 00:46:09.990016,2022-01-28 15:34:51.720756,2,,,,,,,
93,R42_DLSKYMILES,,2022-01-17 06:17:03.593259,2022-02-23 09:55:12.919104,9,,,,,,,
93,R42_HHHILTONHONORS,,2022-01-01 07:20:24.231408,2022-02-26 22:20:25.870392,158,,,,,,,
93,R42_MIMARRIOTTBONVOY,,2022-01-01 12:05:59.292938,2022-02-28 06:41:51.631445,94,,,,,,,
93,TKMILESANDSMILES,,2022-02-24 00:53:32.749535,2022-02-24 00:53:32.749535,1,688,0.01440000000000000000,0.01270000000000000000,,1.5000,2022-01-01,2022-12-31
96,EKSKYWARDS,,2022-02-28 11:03:58.439449,2022-02-28 11:03:58.439449,1,,,,,,,
96,IHGREWARDSCLUB,,2022-02-28 11:10:37.735502,2022-02-28 11:10:37.735502,1,,,,,,,
